Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
aruba-2020.jdevcloud.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
freestikersbro.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,1,1,1,1,1,1,1,1
safgg34rfdfweqdas.epizy.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
suroyalost.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lonestarsanitation.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
gueriniarmi.it,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
hyperurl.co,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
fbautoreactions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
78.143.96.35,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
jabbmanagement.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
yaboets.hop.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
apple.com.f-rid.cn,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
ee-billing-support.ee-billing-details.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
loja.brasilliker.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
iwalkrunrace.com,0,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1
luckypetshouse.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
ouraring-my.sharepoint.com,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1
tonsing.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
educacion.rionegro.gov.ar,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
senirolifestyle.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
signplus.lk,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
message-moncompte-labonquepostale-fr.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
openspace9915.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
nextgenerationoceans.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
justlookapp.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
seregaperm.beget.tech,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
116.90.59.223,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
endo.ba,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ficcca.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
brussel-airport.be,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
itsallaboutthetubmans.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
worldativelion.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
plusmarcas.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
latincorporationsac.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
verinet.dk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
paypal.co.uk.userusau0jsescq.settingsppup.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
u.to,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
itmrs.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
seguro-expert.pl,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
managechamp.com,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1,1
kuchkuchnights.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
moschinooutlet.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
wudustore.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
jobbeengine.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
adminattuseronlinesupport.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
boraprafrentebra18k.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
vpgcompany.info,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
hotelroyalcliff.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
authsecurepagr.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
acct-premierhomehealthcare-inv.org,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
pmasc.co.uk,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
i-ta.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
zonsa.biz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
yorkshire.es,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ghorana.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
i96818wt.beget.tech,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sppiscina.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
halestelevision.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
blackoutblur.buzz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
gov.hmrc.apply-rebate.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
seasondeal.su,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
icipedudu-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,1,1,1,1
pholavie.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-runes.me,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
steamproxy.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
pay.pwbook.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
adelahidalgo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
adplife.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
i-grupobancolombia.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
yourfitnesscorner.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.luke-hancock.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
anjoe.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
wandjoo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
halestelevision.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
sporttime.com.mx,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
boconceptla.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
judysigner.cafe24.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
07dd96.htmlcomponentservice.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
decompress323.ga,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
fastplaying.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
nectaribate.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
cap114.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
cardata-invoices.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
withinmyskin.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ch.prunauneau.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
saranewmaroc.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
florenzakhamsin.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
elvin-trade.kz,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
xiolue.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rinardolo2.temp.swtest.ru,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
jjscdc.cn,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
kurskin.be:443,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
medellincannabis.co,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
amex.alert.account.logogistics.com.au,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
atikconsultores.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
frigerio-corazza.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
nordichairistanbul.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
stokeharvester.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
acct-frederickcountymd-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
essaudio.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
avatariagoldhack.blogcu.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
chiatena.zxy.me,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
w3stco.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rilzcarlton.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
ee-mobilebillinfo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
grrasawstraining.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
popaddress.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
imagenesmentales.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
supperbelle.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
swos2017.org,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
greeneryinfinite.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
help-recovery-pages.my.id,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
xtrixtviptv.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
nhomkinhlongxuyen.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
sewellcars-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
gbrecords.london,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
jethrointernational.com,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
energised.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gameplaylabs.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
millionsacademy.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
atendimento.comunidadosmiles.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,1,1,1,1
ciet-itac.ca,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
academymediaworks.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
onlinesharepoint.typeform.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
buscar.iphone-app.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
industrialonline.in.th,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
tnlawexpress.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
heartstrongyoga.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
yoho.com.tw,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bolong3d.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
wa-dewasa.25u.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
mncelektronik.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
southernpacker.co.in,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
216.222.194.94,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
bcpzonasegurabetavia.sbcp.info,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
paypal-support-help-inc.blogspot.be,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
khurramandcosolicitors.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
dmcc.com.au,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
xn--wellness-rhn-fjb.de,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
sua-vida-melhor-aqui.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
jdih.sambas.go.id,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
wnovocupompravocesermaisfelizvem.com,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
py.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
aegisredmedia.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
enigreen.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
fb-recovery-10000076920-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
fgts-liberado.epizy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
snip.ly,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
yourfitnesscorner.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
grand-avtolombard.ru,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1
mail.tik.info.pl,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
honeysaienterprises.com,0,1,1,4,0,0,1,0,1,1,1,1,1,1,1,1
pruprioritas.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
tubepchiunuoc.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
winavena.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
mnotify.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
cheapcaraccessorieswebjpfraoutlet.club,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
47.74.231.192,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
outredase.bsfrweopafseekd.gdre4232r.clearpointsupplies.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
itacardacesso.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
fincomsal.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
bicicentroslezama.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
durstewitz-eshops.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
schaaf.ch.net2care.com,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,1
promosurvey1.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
superpark-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,1,1,1,1
hrweb99.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
securlty.be,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
crosplat.co.uk,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
kimpatterson.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
dhl.export.dns-cloud.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
ginettelambert.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
organichealthyfood.top,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
tptelecom.it,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
tharschoolosian.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
asadg43sdsa.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
upd-medlav.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
championsgate-vacationhomes.orlandoareavacation.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
documents-cloud-server5.co.za,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
webcoretic.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
sipamal.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
protourssoccer.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
imagephoto-video.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
srsmedicalsystemsinc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
formcrafts.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
paxful.com.transfer.boubit.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
odontonalai.com.br,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
ripe6.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
verificare.n26.corporateportal.usareprivatedati.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
jbstump.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
intesagruppoisp-web.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cartrophen.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
wdestaques18.superofertas-mesdepascoa.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
bethesdaalur.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
maiillaaatt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
repairegy.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
citizenfinancialbank.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
tkx29.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
eppieskidsduathlon.org,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
hhhhh.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
di448620c5wng.cloudfront.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
whatsappjoingrup.qpoe.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rightechfabs-my.sharepoint.com,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1
ap-login.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
mailver56544.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bridleridgehorses.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
skinslobby.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
t.umblr.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
shtory-g.ru,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
key-coats.co.uk,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1
orientationinlaws.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
sertyxese.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
murphyspourhouse.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
subdabelins1972.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
tf2gate.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
immbanjarbaru.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
cimer-vatandasportal.tk,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
pixel.baltic-dragon.ru,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
ye4.hislult.com,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
176.119.1.180,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
reservaspersonalenlinea.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
portraitomar.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
advonationusa.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
solutionsksa.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
hrweb99.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
kvsrogurgaon.in,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
bigislandcondorentalsbyowner.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
toriyamabattery.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
khurramandcosolicitors.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
dukhovnist.in.ua,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bancodobrasilempresarial.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
alteodolcini.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
cache.nebula.phx3.secureserver.net,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
officevoicevm.cloudaccess.host,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
grupwhatsapp18live.otzo.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
chase.bankno99.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
integrityozonesolutions.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
ducks.pt,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
hmp.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
enorma.is,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
bestconferenceline.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
coxadminhometeam.moonfruit.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
solcold.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
atefnet.com,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,1
americanretrieval-my.sharepoint.com:443,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
mystarholiday.com.my,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
simpakan.ditjenpkh.pertanian.go.id,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
zencarthelper.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
pg-series-atendimento.joomla.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
ganhar.giftgratis.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
speedy.com.pk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ingresovirtualcr.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
webstories.eu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
whatsapp-groupsex.wikaba.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
wizmozinteractive.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
steamcoummunity.gq,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
theappnow.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
avisobcp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
steamproxy.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
magpieroost.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
